original_language,budget,revenue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,language_encoded
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3440000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,3400000,31063038,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
fr,8000000,127392239,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
en,3500000,19504039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,3830137,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3300000,13092000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
pt,3300000,30641770,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
en,600000,4000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3400000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
da,3800000,16800000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
en,0,19294144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,4300000,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,3300000,45000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
fr,0,28814580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
en,3200000,33395426,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,7
en,3200000,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,0,2277396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
es,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
en,3200000,5332926,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,658573,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2700000,141000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,124881062,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,2400000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
en,3180000,9644124,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,4000000,16491080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,177512032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,4000000,35564473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
zh,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
en,3000000,29999213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,3000000,20966644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,89328627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,3000000,77712439,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,3000000,19184015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,17570324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,18999718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7
en,3000000,23144499,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
ja,16000000,68411275,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17
en,3000000,19472057,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,3000000,33300000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,3000000,15369573,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2000000,7900000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,3000000,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,15938065,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7
en,3000000,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,3000000,11718595,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,229094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7
en,3000000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,10400000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,10000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,0,9016377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,9012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,11176469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,7282851,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,3000000,6804016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,10422387,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7
en,3800000,28200000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,4109095,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
en,3000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,4000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7
en,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,3076820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2962051,3011195,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,0,4069826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
af,3000000,9879971,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,2807390,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2800000,1826705,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
ko,3000000,14980005,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18
en,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7
en,3000000,748453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
es,3000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
en,3000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7
en,3000000,2357852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,3000000,11947954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
de,2700000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,3000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7
en,3000000,3387000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,3200000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,3200000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
pt,2900000,5596708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
en,2900000,5000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,3000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,3000000,103735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
fr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10
en,2902660,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,8000000,23563727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2883848,25000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2800000,19170001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,2777000,33754967,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,2800000,86273333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2000000,5364858,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2700000,37799643,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2686000,6600000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
nl,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
en,2627000,5363000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
en,2600000,119500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,2600000,32980880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
pl,2159280,10700000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2600000,3166000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
es,2600000,553198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
zh,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36
en,2600000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,2540800,7200000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,60141683,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2500000,33400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,34585416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,14400000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7
en,2500000,12348905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2500000,10000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,0,32230907,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2500000,26781723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2500000,5535405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
fr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,3325038,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,0,9726954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2500000,6854611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,71904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,14000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
en,2500000,107559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,2500000,324138,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
de,2500000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
en,35000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2400000,5731103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,495303,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2380000,8176544,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2500000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,2361000,6892000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,2450000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,565592,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2300000,11000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,2000000,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7
en,2280000,83320000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,4000000,36690067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,2200000,21930418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,2160000,9132000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2100000,23650000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
en,0,480811,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2100000,3330,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
es,1500000,30448000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
de,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
en,2000000,78898765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2000000,18344729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
en,2000000,14674076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,2000000,18016290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,13129846,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,24600832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
cn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
en,2000000,11540607,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,13101672,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
de,2000000,70000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
en,1000000,34522221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,7600000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,9172000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
fr,8000000,1477676,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,6003587,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2700000,15992615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
es,2000000,20908467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
en,2000000,4601043,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,7800000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2000000,13831503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,13885802,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,4000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,7871522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,6000000,11122090,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,5967038,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,2000000,2801508,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,2000000,2506446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2000000,5179037,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
he,2000000,11125849,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11
en,2000000,1672730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,1431623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,1477002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,876302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,2000000,653621,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,563706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
fr,2000000,390659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,2000000,124494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,2000000,120620,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,3800000,111731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,13500000,187674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,7000000,1100000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,2000000,54207,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7
en,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,2000000,622806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
en,0,3983997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
